user_id,product_id,interaction_type
346,118,purchase
346,109,purchase
346,45,purchase
346,427,view
346,88,view
347,355,purchase
347,416,cart
347,99,view
347,367,purchase
347,138,cart
347,94,purchase
347,139,view
347,486,cart
347,190,view
347,417,cart
347,149,purchase
347,381,view
347,322,cart
347,80,purchase
348,288,cart
348,315,view
348,237,purchase
348,168,cart
348,125,view
348,432,purchase
348,345,purchase
348,118,purchase
348,427,cart
348,442,cart
348,481,cart
348,323,view
349,23,cart
349,155,view
349,122,view
349,331,cart
349,484,purchase
349,358,view
349,204,cart
350,451,purchase
350,70,cart
350,31,cart
350,302,purchase
350,183,view
350,171,cart
350,133,cart
350,187,view
350,374,purchase
350,331,purchase
350,13,cart
350,325,purchase
350,370,purchase
350,62,view
350,408,cart
350,157,purchase
350,479,view
351,104,purchase
351,412,purchase
351,329,view
351,277,view
351,144,purchase
351,471,view
351,203,purchase
351,290,purchase
351,210,cart
351,178,view
351,326,purchase
351,380,view
352,4,purchase
352,33,view
352,71,view
352,204,cart
352,495,purchase
352,47,purchase
352,68,purchase
352,323,view
352,145,cart
352,232,cart
352,424,cart
352,145,view
352,292,cart
352,437,view
352,187,cart
352,388,purchase
352,357,view
352,150,view
352,392,cart
353,442,cart
353,4,purchase
353,443,purchase
353,153,view
353,429,cart
353,307,cart
354,43,view
354,76,cart
354,41,purchase
354,436,cart
354,379,cart
354,206,cart
354,378,cart
354,13,view
354,51,view
354,405,cart
354,449,cart
355,9,purchase
355,201,purchase
355,115,purchase
355,59,purchase
355,180,view
355,198,cart
355,497,cart
355,161,purchase
355,479,cart
355,399,view
355,396,purchase
356,195,purchase
356,158,cart
356,24,cart
356,319,cart
356,252,purchase
356,488,cart
356,471,cart
356,74,cart
357,51,cart
357,254,view
357,147,view
357,72,cart
357,136,cart
357,351,view
357,111,purchase
357,287,cart
357,492,cart
357,400,purchase
357,372,view
358,57,cart
358,432,view
358,12,view
358,79,cart
358,15,purchase
358,388,purchase
358,47,cart
358,317,purchase
358,380,purchase
358,45,view
359,427,purchase
359,397,cart
359,363,view
359,175,cart
359,367,purchase
359,374,view
359,416,cart
360,94,cart
360,306,view
360,74,cart
360,97,purchase
360,370,cart
360,465,purchase
360,232,purchase
360,147,cart
360,330,purchase
361,395,cart
361,192,purchase
361,151,view
361,304,cart
361,70,purchase
361,148,cart
362,472,purchase
362,181,purchase
362,273,view
362,24,cart
362,437,cart
362,336,cart
362,345,view
362,246,cart
362,412,purchase
362,83,purchase
362,249,purchase
362,215,view
362,407,cart
362,73,cart
362,287,view
362,324,cart
362,458,view
362,137,cart
363,337,cart
363,75,view
363,264,purchase
363,170,cart
363,384,view
363,260,view
363,299,view
363,200,cart
363,297,view
363,119,view
363,56,purchase
363,300,cart
364,273,view
364,13,purchase
364,26,view
364,405,purchase
364,422,view
365,282,cart
365,188,view
365,61,cart
365,488,view
365,165,cart
365,308,view
365,493,cart
365,372,cart
365,14,purchase
365,119,purchase
365,376,cart
365,477,view
365,91,view
365,226,cart
365,94,purchase
365,167,purchase
366,196,cart
366,104,view
366,166,view
366,400,view
366,170,cart
366,158,purchase
366,392,cart
366,299,view
366,144,view
366,438,view
366,475,purchase
366,193,cart
366,56,cart
366,284,cart
366,293,cart
366,390,view
366,115,view
366,451,cart
367,377,cart
367,18,view
367,240,cart
367,63,purchase
367,452,cart
367,376,purchase
367,62,purchase
367,241,view
367,185,view
367,303,view
367,129,purchase
367,16,purchase
367,10,cart
367,87,purchase
367,379,purchase
367,92,purchase
367,134,purchase
368,86,view
368,198,purchase
368,390,view
368,495,cart
368,50,purchase
368,344,purchase
368,500,view
368,458,cart
368,102,view
368,444,purchase
368,418,cart
368,221,cart
368,293,cart
368,327,purchase
368,83,purchase
368,151,purchase
368,362,purchase
368,439,view
368,248,view
369,7,view
369,221,view
369,340,purchase
369,247,purchase
369,379,purchase
369,335,view
369,419,view
369,230,cart
369,155,view
369,428,view
369,463,view
369,121,view
370,222,purchase
370,487,view
370,327,purchase
370,379,cart
370,215,purchase
370,342,cart
370,274,view
370,17,view
370,379,purchase
370,392,view
370,302,view
370,168,cart
370,116,view
370,185,purchase
370,391,view
370,170,view
371,446,cart
371,446,purchase
371,332,cart
371,177,cart
371,234,view
371,242,view
371,492,cart
371,241,view
372,408,cart
372,85,cart
372,425,purchase
372,174,view
372,282,purchase
372,4,view
372,385,cart
372,123,view
372,368,cart
372,84,cart
372,8,view
373,202,cart
373,259,view
373,293,purchase
373,230,view
373,246,purchase
373,279,cart
373,464,view
373,8,view
373,369,cart
373,337,view
373,98,view
373,305,cart
373,6,purchase
373,228,view
373,312,cart
374,3,purchase
374,347,view
374,347,view
374,108,view
374,495,cart
374,58,cart
374,46,view
374,496,cart
374,432,view
374,282,view
374,496,cart
374,399,view
374,230,purchase
374,309,purchase
374,457,view
374,338,view
374,93,cart
374,364,purchase
374,234,cart
375,318,view
375,444,purchase
375,408,cart
375,314,cart
375,118,purchase
375,176,cart
375,407,cart
375,324,purchase
376,251,cart
376,488,purchase
376,260,view
376,300,cart
376,463,cart
376,41,cart
376,134,view
376,240,purchase
376,346,view
376,383,purchase
376,375,purchase
376,93,purchase
376,271,purchase
376,411,purchase
376,173,view
376,487,cart
376,138,cart
377,233,view
377,317,purchase
377,308,cart
377,22,purchase
377,135,view
377,199,purchase
377,285,view
377,398,view
377,335,view
377,364,cart
377,404,view
377,228,cart
377,138,purchase
377,54,purchase
377,204,view
377,283,purchase
378,187,cart
378,338,cart
378,271,purchase
378,460,view
378,239,cart
378,59,purchase
378,237,purchase
378,421,purchase
378,122,cart
378,304,purchase
378,137,cart
379,93,cart
379,7,purchase
379,178,purchase
379,187,cart
379,76,purchase
379,312,purchase
379,355,purchase
380,414,purchase
380,214,view
380,77,purchase
380,407,purchase
380,40,cart
380,217,purchase
380,393,view
380,315,purchase
380,108,cart
380,368,view
380,1,purchase
380,18,view
380,278,cart
380,213,purchase
380,277,cart
380,315,view
380,496,view
381,336,view
381,333,view
381,158,view
381,76,purchase
381,264,cart
381,135,purchase
381,125,purchase
381,117,purchase
381,367,view
381,265,cart
381,463,cart
381,205,purchase
381,180,purchase
381,318,cart
381,243,view
381,115,cart
381,488,cart
381,182,view
381,215,purchase
382,163,view
382,97,view
382,252,purchase
382,345,cart
382,330,purchase
382,155,cart
383,77,cart
383,455,purchase
383,72,view
383,318,purchase
383,459,view
383,219,cart
383,310,view
383,208,purchase
383,18,cart
384,459,purchase
384,186,view
384,211,purchase
384,423,purchase
384,73,cart
384,72,cart
384,213,cart
384,352,cart
384,157,view
384,188,cart
384,416,view
384,396,purchase
384,146,purchase
384,412,view
384,489,cart
384,20,cart
384,409,purchase
385,494,view
385,433,purchase
385,56,purchase
385,164,cart
385,122,cart
385,278,view
385,42,view
385,20,cart
385,147,cart
385,109,view
385,252,purchase
386,17,view
386,227,view
386,171,purchase
386,447,view
386,50,cart
386,187,view
386,55,purchase
386,22,purchase
386,174,cart
386,492,purchase
386,134,purchase
387,7,cart
387,393,view
387,80,purchase
387,362,purchase
387,177,cart
388,128,view
388,290,purchase
388,169,cart
388,410,view
388,266,view
388,493,purchase
388,128,view
388,431,cart
388,270,cart
388,446,purchase
389,37,cart
389,424,purchase
389,260,purchase
389,57,cart
389,51,cart
389,113,view
389,6,purchase
389,85,purchase
389,242,purchase
389,398,view
389,124,cart
389,427,cart
389,124,view
389,418,cart
389,140,cart
389,187,view
389,242,cart
389,475,cart
389,490,cart
389,328,view
390,78,purchase
390,491,view
390,478,view
390,117,cart
390,46,purchase
390,324,purchase
390,75,cart
390,375,view
390,290,cart
390,419,cart
390,339,purchase
390,283,view
390,95,purchase
390,370,cart
390,366,purchase
391,5,view
391,429,cart
391,445,cart
391,217,view
391,305,view
391,8,view
391,162,view
391,111,view
391,402,view
391,262,view
391,441,view
392,100,view
392,229,purchase
392,9,view
392,143,purchase
392,475,cart
392,321,view
392,486,view
392,211,purchase
392,252,view
392,323,cart
393,144,view
393,59,cart
393,462,cart
393,11,view
393,338,purchase
393,284,view
394,469,cart
394,140,cart
394,252,purchase
394,214,purchase
394,55,purchase
394,304,view
394,72,purchase
394,141,cart
394,53,purchase
394,19,cart
394,324,purchase
394,168,purchase
395,348,view
395,339,purchase
395,207,purchase
395,127,cart
395,388,cart
395,176,cart
395,490,purchase
395,464,cart
395,480,view
395,465,purchase
395,195,purchase
395,206,cart
395,412,view
395,158,purchase
395,353,cart
395,470,cart
395,307,cart
395,318,purchase
396,93,view
396,431,purchase
396,299,purchase
396,111,view
396,97,cart
396,465,purchase
396,228,view
397,473,cart
397,495,cart
397,178,view
397,246,cart
397,321,purchase
397,388,purchase
397,144,cart
397,428,purchase
397,252,cart
398,199,cart
398,327,purchase
398,6,cart
398,227,view
398,491,view
398,155,view
398,176,cart
398,172,cart
398,333,view
398,203,cart
398,39,view
398,261,cart
398,423,view
398,76,cart
398,102,cart
398,4,cart
398,411,purchase
399,330,view
399,405,cart
399,197,cart
399,9,view
399,278,cart
399,241,cart
399,305,purchase
399,24,view
399,320,purchase
399,85,cart
399,257,view
399,13,purchase
399,354,cart
399,498,cart
399,9,purchase
399,294,purchase
399,196,purchase
399,341,purchase
399,411,cart
400,66,cart
400,258,view
400,362,cart
400,4,purchase
400,216,cart
400,265,view
400,22,view
400,279,purchase
400,92,cart
400,385,purchase
400,40,purchase
400,241,cart
400,196,view
400,248,view
400,362,cart
400,500,cart
401,389,cart
401,118,cart
401,30,cart
401,164,purchase
401,50,view
401,426,cart
401,63,cart
401,378,cart
401,345,cart
401,290,view
401,303,view
401,372,purchase
401,315,cart
401,89,view
401,250,cart
401,52,view
402,15,cart
402,45,purchase
402,91,view
402,250,cart
402,197,view
402,168,cart
402,237,view
402,209,cart
402,322,cart
402,456,purchase
402,289,cart
402,303,cart
402,419,purchase
402,487,purchase
402,252,view
403,202,view
403,411,cart
403,8,view
403,309,view
403,180,purchase
403,467,purchase
403,383,view
403,344,purchase
403,280,view
403,173,cart
404,161,view
404,198,purchase
404,317,view
404,302,cart
404,84,purchase
404,182,view
404,153,cart
404,431,cart
404,232,purchase
404,307,view
404,88,cart
404,378,view
404,105,cart
404,35,purchase
405,459,cart
405,17,view
405,69,purchase
405,471,purchase
405,405,purchase
405,406,cart
406,276,purchase
406,213,view
406,433,cart
406,13,cart
406,134,cart
406,209,view
407,77,cart
407,400,view
407,271,purchase
407,496,cart
407,218,view
407,142,view
407,198,purchase
407,114,view
407,490,view
407,269,cart
407,304,cart
407,20,purchase
407,207,purchase
408,87,purchase
408,226,purchase
408,372,purchase
408,158,purchase
408,321,purchase
408,14,cart
408,325,purchase
408,135,cart
409,94,purchase
409,280,view
409,142,purchase
409,231,purchase
409,350,cart
409,471,purchase
409,499,view
409,348,cart
409,322,cart
409,187,view
409,207,cart
409,119,cart
409,73,cart
409,53,view
409,299,view
409,65,purchase
410,153,view
410,173,cart
410,352,view
410,462,purchase
410,152,view
410,283,cart
410,99,cart
410,440,cart
410,90,view
410,19,view
410,343,purchase
410,284,view
410,144,cart
411,346,cart
411,453,view
411,462,view
411,71,view
411,408,view
411,422,view
411,156,cart
412,444,view
412,257,view
412,264,cart
412,424,purchase
412,163,view
412,195,view
412,73,view
412,260,purchase
412,349,cart
412,369,cart
412,189,purchase
412,242,purchase
412,361,view
412,11,cart
412,274,view
412,136,view
412,322,cart
412,15,purchase
412,500,view
412,330,cart
413,52,view
413,366,cart
413,423,cart
413,302,purchase
413,189,purchase
413,492,purchase
413,204,cart
413,314,view
413,23,view
413,36,view
414,103,cart
414,14,view
414,152,cart
414,111,purchase
414,408,view
414,404,purchase
415,185,view
415,499,purchase
415,277,view
415,340,purchase
415,218,purchase
415,275,purchase
415,185,purchase
415,18,view
416,88,cart
416,362,view
416,236,cart
416,24,purchase
416,10,cart
416,463,view
416,165,view
416,140,view
416,228,view
416,37,view
416,324,cart
416,433,cart
417,7,purchase
417,231,cart
417,419,cart
417,88,cart
417,430,view
417,450,cart
417,182,cart
417,401,cart
417,88,view
417,112,view
417,475,purchase
417,278,cart
417,449,purchase
417,253,cart
417,452,cart
417,19,cart
417,333,purchase
418,346,view
418,171,purchase
418,266,purchase
418,118,cart
418,341,view
418,223,view
418,14,purchase
418,435,view
418,227,view
418,225,view
419,201,purchase
419,399,cart
419,307,view
419,201,cart
419,475,purchase
419,161,view
419,408,cart
419,429,purchase
419,205,view
419,414,view
419,27,purchase
420,135,cart
420,214,view
420,456,view
420,108,cart
420,380,cart
420,415,view
420,98,purchase
420,187,view
420,117,view
420,131,view
420,115,view
420,304,purchase
420,203,purchase
420,490,cart
420,370,purchase
420,118,view
420,279,view
420,362,cart
421,154,cart
421,354,purchase
421,299,purchase
421,383,view
421,310,purchase
421,492,purchase
421,292,cart
421,271,purchase
421,259,view
421,84,purchase
421,74,cart
421,341,cart
421,284,cart
421,48,view
422,449,view
422,6,cart
422,444,view
422,478,purchase
422,154,purchase
422,172,cart
422,207,cart
422,124,view
422,220,view
422,100,purchase
422,162,purchase
422,156,cart
422,384,view
422,87,cart
423,422,view
423,364,cart
423,305,cart
423,98,cart
423,128,cart
423,371,purchase
423,223,cart
423,290,purchase
423,476,purchase
423,446,purchase
423,137,cart
423,243,view
424,65,view
424,435,view
424,63,purchase
424,472,view
424,16,cart
424,137,purchase
425,32,cart
425,359,purchase
425,340,view
425,5,purchase
425,61,purchase
425,370,purchase
425,3,cart
425,492,view
425,361,view
425,271,view
425,269,cart
426,23,view
426,392,view
426,130,cart
426,470,cart
426,329,purchase
426,28,view
426,357,cart
426,401,cart
426,115,view
426,385,view
426,183,view
426,60,cart
427,321,view
427,143,purchase
427,83,purchase
427,49,purchase
427,371,view
427,427,view
428,177,view
428,293,cart
428,151,purchase
428,55,cart
428,205,cart
428,487,cart
428,472,view
429,185,view
429,361,purchase
429,413,view
429,159,cart
429,21,view
429,400,cart
429,165,purchase
429,466,purchase
429,58,purchase
429,179,cart
429,148,purchase
429,475,cart
429,442,purchase
429,100,purchase
429,395,view
430,26,cart
430,271,view
430,384,view
430,183,view
430,24,view
430,111,cart
430,30,view
430,437,purchase
430,84,cart
430,215,purchase
430,301,view
430,31,view
430,306,cart
430,451,view
431,181,view
431,358,cart
431,226,cart
431,350,cart
431,335,view
431,466,cart
431,7,view
431,244,purchase
432,471,view
432,32,view
432,166,purchase
432,135,cart
432,118,purchase
432,435,cart
432,57,purchase
432,214,view
433,494,view
433,10,view
433,262,purchase
433,357,purchase
433,343,cart
433,370,view
434,404,cart
434,124,view
434,222,cart
434,151,cart
434,219,view
434,327,view
434,487,purchase
435,216,purchase
435,86,view
435,80,cart
435,160,purchase
435,139,cart
435,228,purchase
435,271,cart
435,437,view
435,341,cart
435,352,cart
435,428,cart
435,387,cart
435,21,view
435,341,view
435,22,view
436,205,view
436,171,purchase
436,23,cart
436,474,cart
436,181,cart
436,250,view
437,170,view
437,476,view
437,150,purchase
437,49,view
437,322,view
437,41,purchase
437,226,purchase
437,237,purchase
437,436,cart
438,396,purchase
438,279,view
438,72,cart
438,110,purchase
438,485,purchase
438,190,cart
438,14,cart
438,47,cart
438,198,view
438,182,view
438,443,cart
438,41,cart
438,499,cart
438,39,cart
438,261,purchase
438,207,view
438,178,cart
438,44,view
438,168,purchase
439,276,view
439,289,cart
439,348,purchase
439,195,view
439,464,cart
439,276,purchase
439,475,purchase
439,163,purchase
439,403,view
439,412,view
439,308,cart
439,216,purchase
440,161,view
440,113,purchase
440,146,view
440,476,view
440,367,cart
440,384,purchase
440,219,purchase
440,155,view
440,55,cart
440,452,cart
440,367,view
440,93,cart
440,191,view
440,452,view
440,332,purchase
440,358,view
440,6,cart
440,34,cart
441,36,purchase
441,443,view
441,438,cart
441,131,view
441,438,purchase
441,76,view
441,273,purchase
441,40,cart
441,178,purchase
441,415,cart
441,301,cart
441,100,view
441,140,purchase
441,122,cart
441,476,purchase
441,124,purchase
441,63,view
442,79,view
442,338,cart
442,279,cart
442,499,view
442,134,purchase
442,469,purchase
442,266,cart
442,181,view
442,41,view
442,140,cart
442,434,purchase
442,336,purchase
443,45,purchase
443,265,purchase
443,189,purchase
443,91,purchase
443,309,view
443,99,view
443,328,view
443,302,purchase
443,102,purchase
443,34,view
444,104,purchase
444,473,cart
444,200,cart
444,330,purchase
444,225,cart
444,246,cart
444,203,view
444,371,view
444,99,cart
444,225,purchase
445,279,view
445,244,view
445,147,purchase
445,153,purchase
445,261,purchase
445,124,purchase
445,271,purchase
445,151,view
445,464,cart
445,80,cart
445,40,cart
445,345,view
445,329,cart
446,11,view
446,406,view
446,406,view
446,220,view
446,484,purchase
447,497,purchase
447,400,purchase
447,141,view
447,359,cart
447,368,purchase
447,111,purchase
447,335,view
447,83,cart
447,237,cart
447,454,cart
447,429,view
447,494,view
447,174,purchase
447,304,cart
448,107,view
448,381,cart
448,360,view
448,450,cart
448,387,cart
448,157,view
448,43,cart
448,259,cart
448,69,purchase
448,278,cart
448,457,cart
448,107,cart
448,247,purchase
448,98,view
448,56,purchase
448,30,cart
448,370,cart
448,87,purchase
448,176,cart
448,417,purchase
449,46,cart
449,154,cart
449,129,view
449,92,purchase
449,435,purchase
449,21,purchase
449,263,purchase
449,412,cart
449,259,cart
449,457,view
449,281,purchase
449,358,view
449,394,view
449,400,view
449,148,view
449,480,cart
449,252,cart
450,492,view
450,494,view
450,374,view
450,256,view
450,222,view
450,62,cart
450,245,purchase
451,419,cart
451,252,purchase
451,87,view
451,476,cart
451,451,view
452,465,view
452,409,view
452,105,view
452,318,purchase
452,400,view
452,51,cart
452,272,cart
452,419,view
452,296,cart
452,29,cart
452,499,purchase
452,69,view
453,26,view
453,165,cart
453,257,cart
453,2,view
453,344,cart
453,210,cart
453,472,cart
453,422,cart
453,413,view
453,6,purchase
453,392,view
453,336,cart
453,315,view
453,11,cart
453,420,purchase
453,124,cart
453,42,cart
454,235,cart
454,61,cart
454,458,cart
454,367,purchase
454,49,cart
454,263,cart
454,51,purchase
454,249,purchase
455,47,view
455,223,cart
455,11,purchase
455,453,view
455,424,view
455,461,view
455,101,cart
455,417,cart
455,497,cart
455,402,purchase
455,420,view
455,425,cart
455,333,purchase
455,145,cart
455,399,view
455,63,purchase
456,156,purchase
456,41,cart
456,89,view
456,460,cart
456,118,cart
456,73,purchase
456,444,view
456,299,view
456,87,purchase
456,477,cart
456,263,view
456,97,purchase
456,56,view
456,388,view
456,339,cart
456,244,purchase
456,467,cart
457,142,view
457,117,cart
457,65,purchase
457,233,cart
457,22,cart
457,382,purchase
457,182,view
457,436,purchase
457,188,view
458,427,cart
458,267,purchase
458,51,purchase
458,464,view
458,78,view
458,396,purchase
458,214,cart
458,338,purchase
458,129,cart
458,141,purchase
458,139,purchase
458,341,cart
458,188,view
458,301,view
458,464,cart
458,349,cart
459,368,view
459,466,purchase
459,363,purchase
459,455,purchase
459,408,cart
459,387,purchase
459,405,cart
460,300,view
460,462,purchase
460,193,purchase
460,27,cart
460,221,cart
460,208,view
460,117,purchase
460,139,view
460,426,view
460,407,cart
460,479,view
460,80,cart
460,330,cart
460,362,cart
460,124,cart
460,408,cart
460,201,cart
460,423,purchase
461,328,cart
461,450,cart
461,362,purchase
461,217,view
461,262,view
461,407,cart
462,386,view
462,9,cart
462,350,purchase
462,249,purchase
462,192,purchase
462,435,cart
462,345,view
462,458,cart
462,273,cart
462,31,view
463,261,purchase
463,4,cart
463,338,purchase
463,311,view
463,305,view
463,473,cart
463,38,cart
463,207,view
463,379,purchase
463,159,cart
463,10,purchase
463,159,purchase
463,432,view
463,223,view
464,313,view
464,100,cart
464,134,view
464,219,purchase
464,181,cart
465,72,purchase
465,139,cart
465,39,purchase
465,18,cart
465,464,purchase
465,428,purchase
465,202,view
465,454,view
465,481,view
465,488,view
466,194,view
466,425,view
466,166,view
466,221,view
466,491,cart
466,254,purchase
466,319,view
466,435,cart
466,345,view
466,409,cart
466,377,cart
466,210,view
466,363,purchase
466,347,view
466,101,view
467,94,view
467,465,purchase
467,148,cart
467,11,view
467,20,purchase
467,483,purchase
467,148,view
467,17,view
467,160,cart
467,265,view
467,220,view
467,484,purchase
467,266,cart
467,10,view
468,382,cart
468,195,purchase
468,287,cart
468,133,view
468,232,cart
468,346,purchase
468,46,view
468,389,purchase
468,500,view
468,6,view
468,377,purchase
468,457,view
468,411,cart
469,466,cart
469,480,view
469,43,purchase
469,266,purchase
469,66,view
469,69,purchase
469,426,view
469,32,cart
469,103,view
469,294,purchase
469,373,view
469,37,cart
469,364,purchase
469,268,cart
469,405,cart
469,345,cart
469,237,cart
470,435,purchase
470,416,view
470,292,cart
470,375,purchase
470,462,cart
470,235,purchase
470,195,purchase
470,81,view
470,353,purchase
470,17,purchase
470,430,view
470,345,view
470,254,purchase
471,74,view
471,233,view
471,424,cart
471,434,view
471,72,view
471,225,cart
471,101,purchase
471,210,cart
471,301,cart
471,43,view
472,246,purchase
472,205,view
472,423,view
472,386,view
472,244,view
472,62,view
472,475,purchase
472,426,cart
473,194,purchase
473,471,view
473,339,purchase
473,26,view
473,186,purchase
473,285,cart
473,45,cart
473,34,cart
473,110,view
473,51,purchase
474,396,purchase
474,276,view
474,164,purchase
474,330,view
474,323,purchase
474,446,cart
474,174,cart
474,360,cart
474,316,purchase
474,291,cart
475,406,view
475,125,cart
475,299,cart
475,295,purchase
475,232,view
475,307,view
475,119,view
475,149,cart
475,346,cart
475,162,cart
475,496,purchase
475,46,purchase
475,437,cart
475,364,purchase
475,275,cart
475,494,purchase
475,259,cart
475,467,view
475,275,view
476,307,cart
476,167,purchase
476,349,cart
476,172,cart
476,44,cart
476,130,view
476,190,view
476,307,purchase
476,490,purchase
476,222,purchase
476,15,view
476,216,view
476,315,cart
477,420,purchase
477,212,view
477,296,purchase
477,487,view
477,184,purchase
477,141,view
477,328,purchase
477,12,cart
477,358,purchase
477,56,cart
477,384,purchase
477,230,view
477,386,view
477,328,cart
477,231,cart
477,328,cart
477,205,cart
478,369,cart
478,277,purchase
478,68,view
478,108,view
478,83,cart
478,59,purchase
478,379,view
479,324,purchase
479,257,view
479,319,view
479,316,cart
479,317,cart
479,282,view
479,206,purchase
479,469,purchase
479,264,view
479,1,purchase
479,491,purchase
479,173,purchase
479,123,purchase
479,283,purchase
479,290,cart
479,16,view
479,498,purchase
479,81,cart
480,9,purchase
480,495,view
480,271,view
480,497,purchase
480,494,view
480,1,purchase
480,497,cart
480,211,cart
480,57,purchase
480,412,view
480,358,cart
480,407,cart
481,480,cart
481,145,cart
481,363,view
481,464,view
481,409,purchase
481,422,view
481,37,purchase
481,201,view
481,50,view
481,311,view
481,180,cart
481,365,view
482,85,cart
482,218,purchase
482,333,cart
482,452,cart
482,405,purchase
482,437,view
482,382,view
482,188,cart
482,457,cart
482,166,purchase
482,402,view
482,375,view
482,10,view
483,442,purchase
483,465,purchase
483,286,purchase
483,447,view
483,215,cart
483,243,purchase
483,59,cart
483,89,purchase
483,292,view
483,500,cart
483,298,purchase
483,81,cart
483,164,purchase
483,214,view
483,316,purchase
483,156,cart
484,459,view
484,355,purchase
484,217,purchase
484,233,view
484,21,view
484,458,cart
484,91,purchase
484,96,cart
484,40,view
484,179,view
484,370,cart
484,411,purchase
485,240,purchase
485,303,purchase
485,70,cart
485,407,view
485,133,view
485,498,purchase
485,449,cart
485,180,view
485,443,purchase
486,422,purchase
486,354,cart
486,149,cart
486,10,view
486,366,cart
486,321,purchase
487,201,purchase
487,363,view
487,182,purchase
487,180,purchase
487,1,cart
487,191,view
487,406,view
487,410,view
487,332,cart
487,172,cart
487,29,view
487,138,cart
487,202,cart
487,202,purchase
488,479,cart
488,144,purchase
488,79,purchase
488,351,cart
488,245,view
488,357,cart
488,83,purchase
488,95,cart
488,62,cart
488,207,view
488,440,view
488,49,purchase
488,167,view
488,392,cart
488,62,cart
488,249,purchase
488,423,view
489,382,purchase
489,311,purchase
489,169,view
489,249,cart
489,185,cart
489,227,cart
489,369,view
489,267,cart
489,277,cart
489,120,purchase
489,138,view
489,110,view
489,485,purchase
489,110,purchase
489,295,purchase
489,457,view
489,103,cart
489,9,cart
490,12,cart
490,39,view
490,347,purchase
490,467,purchase
490,195,view
490,147,cart
490,237,view
490,243,cart
490,107,purchase
490,481,cart
490,91,cart
490,21,cart
490,259,view
490,253,purchase
490,224,purchase
490,242,cart
490,412,purchase
490,422,purchase
490,363,cart
490,500,cart
491,409,view
491,316,view
491,478,purchase
491,374,view
491,453,cart
491,83,cart
492,417,view
492,41,view
492,272,cart
492,136,purchase
492,6,purchase
492,101,purchase
493,184,purchase
493,64,view
493,154,cart
493,225,cart
493,99,cart
493,281,cart
493,178,cart
493,80,cart
493,219,purchase
493,232,view
493,159,cart
493,302,purchase
493,5,view
493,195,cart
493,62,purchase
493,282,purchase
493,180,view
493,169,view
493,472,cart
493,308,view
494,172,cart
494,477,purchase
494,265,cart
494,399,cart
494,338,cart
495,327,cart
495,244,view
495,173,view
495,61,purchase
495,213,view
495,449,cart
495,1,cart
495,165,purchase
495,210,purchase
496,192,cart
496,76,purchase
496,129,view
496,296,purchase
496,9,purchase
496,35,purchase
496,417,cart
496,288,purchase
496,122,view
496,162,cart
496,150,cart
496,109,cart
496,420,view
496,276,purchase
496,30,purchase
496,93,view
496,382,cart
497,107,view
497,101,purchase
497,10,view
497,416,view
497,288,cart
497,217,cart
498,91,purchase
498,456,view
498,399,view
498,347,purchase
498,337,view
498,484,purchase
498,98,view
498,107,purchase
498,114,view
498,360,purchase
498,278,purchase
498,390,view
498,26,cart
498,38,view
498,76,view
499,172,purchase
499,359,purchase
499,322,purchase
499,453,purchase
499,245,cart
499,447,view
499,197,view
500,375,cart
500,350,cart
500,45,cart
500,387,cart
500,4,purchase
500,463,purchase
500,438,view
500,263,purchase
500,170,purchase
500,214,purchase
500,218,view
500,369,view
500,138,view
500,288,cart
500,334,purchase
500,307,cart
500,276,cart
500,1,view
500,4,cart
500,470,view
501,203,cart
501,144,view
501,256,purchase
501,496,view
501,308,view
501,372,view
501,174,view
501,274,purchase
501,63,view
501,389,purchase
501,431,cart
501,464,purchase
501,374,view
501,171,purchase
501,72,cart
501,493,view
502,398,purchase
502,146,purchase
502,17,cart
502,37,purchase
502,144,purchase
503,454,view
503,78,purchase
503,408,purchase
503,150,cart
503,365,view
503,361,cart
504,189,purchase
504,479,cart
504,126,view
504,127,view
504,12,view
505,113,cart
505,214,purchase
505,374,cart
505,312,view
505,206,purchase
505,148,purchase
505,309,purchase
505,448,purchase
505,93,view
505,6,view
505,419,purchase
505,269,purchase
505,476,cart
505,323,purchase
506,216,cart
506,84,view
506,39,view
506,477,purchase
506,111,purchase
506,126,cart
506,364,cart
506,393,purchase
506,417,purchase
506,458,purchase
506,93,cart
506,58,purchase
507,262,purchase
507,268,view
507,278,view
507,500,cart
507,473,view
507,211,view
507,4,view
507,265,view
507,324,cart
507,68,cart
508,366,cart
508,109,purchase
508,204,view
508,461,cart
508,19,view
508,288,cart
508,238,purchase
508,402,purchase
508,229,cart
508,97,view
508,191,cart
508,391,view
508,458,cart
508,40,purchase
508,382,view
508,45,purchase
508,354,purchase
508,151,view
508,333,purchase
508,205,cart
509,408,cart
509,124,cart
509,416,cart
509,241,view
509,456,cart
509,202,view
509,331,view
509,54,view
509,420,view
509,7,cart
509,123,cart
510,299,purchase
510,229,purchase
510,493,cart
510,260,view
510,80,purchase
510,197,view
510,469,view
510,500,cart
510,497,view
511,331,cart
511,314,cart
511,78,purchase
511,113,purchase
511,259,cart
511,336,view
512,479,cart
512,320,view
512,417,purchase
512,101,purchase
512,111,view
512,239,cart
512,65,cart
512,124,cart
512,28,view
513,280,purchase
513,451,purchase
513,293,purchase
513,95,cart
513,87,cart
513,340,cart
513,140,purchase
513,292,cart
513,423,purchase
514,307,purchase
514,360,cart
514,385,view
514,77,view
