user_id,product_id,event_type,timestamp
231,436,view,2025-11-26 23:26:14
231,57,purchase,2025-09-04 03:27:11
231,27,view,2025-11-25 17:18:06
231,485,purchase,2026-01-19 04:46:24
232,444,cart,2025-08-20 07:35:18
232,7,cart,2026-01-10 13:39:18
232,355,view,2026-03-15 10:43:14
233,230,cart,2025-09-25 18:06:10
233,11,cart,2026-01-25 23:44:54
233,107,purchase,2025-06-19 17:50:02
233,275,view,2025-11-07 02:39:12
233,104,purchase,2025-11-02 08:38:08
234,384,cart,2026-02-28 00:38:36
234,280,cart,2025-11-25 23:50:28
234,318,purchase,2025-10-15 00:00:41
234,72,purchase,2025-12-06 22:25:02
234,357,purchase,2025-12-08 04:08:58
234,9,cart,2025-07-06 13:39:27
234,298,purchase,2025-05-17 02:49:12
234,269,view,2025-11-08 15:13:52
234,130,view,2025-05-29 16:49:49
235,145,view,2025-04-22 07:37:57
236,138,view,2025-10-18 23:26:28
236,238,purchase,2026-01-21 06:28:52
236,483,view,2025-12-28 03:10:11
236,34,cart,2025-10-14 04:49:40
236,338,cart,2025-11-13 04:43:41
236,339,purchase,2025-05-17 15:16:54
236,184,view,2026-01-18 02:20:55
236,9,cart,2025-07-21 14:28:38
236,444,purchase,2025-08-05 11:58:18
236,197,view,2025-12-03 19:34:43
237,260,purchase,2025-12-09 23:05:51
237,50,cart,2025-07-14 21:51:17
237,248,purchase,2025-05-13 06:59:03
237,272,view,2025-05-03 21:25:17
237,95,view,2025-05-25 20:17:34
237,256,cart,2025-04-28 22:46:00
237,287,purchase,2025-08-21 02:32:37
238,20,view,2025-06-29 23:16:12
239,156,cart,2025-10-14 01:15:22
239,250,cart,2026-02-15 09:44:29
239,381,view,2025-10-07 11:47:32
239,9,cart,2025-06-17 04:07:05
239,350,cart,2026-04-05 19:44:05
239,181,purchase,2026-01-25 09:03:38
239,154,view,2025-08-16 02:43:50
239,256,cart,2025-07-31 13:02:47
239,415,view,2025-07-15 18:11:14
240,449,cart,2025-04-21 19:12:27
240,455,view,2025-08-04 19:20:09
240,483,purchase,2025-05-22 00:07:18
240,485,cart,2025-06-16 06:00:31
240,115,view,2026-02-14 08:14:19
241,459,cart,2025-06-03 10:05:24
241,336,view,2026-02-06 11:27:38
241,44,purchase,2026-02-08 13:57:36
241,195,purchase,2025-05-28 13:24:26
241,491,purchase,2025-10-04 12:10:55
241,313,purchase,2025-10-03 08:58:09
242,213,view,2026-03-17 02:33:19
242,293,view,2025-11-22 00:45:31
242,218,cart,2025-06-17 05:14:29
242,465,purchase,2025-12-17 01:00:11
243,229,purchase,2026-01-15 00:44:31
243,67,view,2025-12-17 16:37:11
243,334,view,2025-11-02 01:45:49
243,297,purchase,2026-02-02 23:02:20
243,350,view,2026-02-01 19:13:46
243,441,view,2025-11-15 20:06:15
244,352,purchase,2025-06-02 04:57:39
244,460,purchase,2025-11-22 06:58:04
244,465,view,2026-04-07 15:48:49
244,220,view,2025-10-28 14:04:47
244,335,purchase,2026-02-25 16:05:01
245,162,view,2026-04-06 06:53:08
245,285,purchase,2026-01-27 16:30:51
245,485,purchase,2025-06-25 01:09:16
246,94,cart,2025-08-18 21:29:38
246,429,view,2026-03-31 21:11:19
247,391,cart,2025-08-24 21:34:00
248,492,cart,2025-07-08 20:34:16
248,155,cart,2025-11-14 19:11:55
248,381,purchase,2026-04-04 13:30:17
248,477,purchase,2025-09-27 19:21:37
248,140,view,2026-02-23 21:38:33
248,398,view,2025-12-11 04:05:24
248,54,view,2025-10-23 17:07:08
249,13,purchase,2025-09-05 13:09:36
249,315,cart,2025-06-14 22:44:40
249,310,purchase,2025-10-08 00:14:56
250,118,purchase,2025-10-22 16:46:27
250,118,view,2026-01-26 05:09:11
250,351,view,2025-08-14 15:17:10
250,183,view,2026-01-15 17:35:53
250,352,cart,2026-04-09 18:33:33
250,68,purchase,2025-08-22 00:24:25
250,433,purchase,2026-03-04 16:36:16
250,240,purchase,2025-05-11 20:19:18
250,332,cart,2026-03-04 01:34:59
250,94,cart,2025-08-09 05:08:17
251,242,view,2025-07-19 02:40:33
251,83,view,2025-07-22 23:37:49
251,115,view,2026-01-08 10:45:47
251,209,view,2026-01-17 20:55:24
251,473,cart,2025-11-03 12:11:49
251,486,cart,2025-05-28 05:11:18
251,113,purchase,2025-05-16 23:37:09
251,343,view,2026-01-28 18:59:45
252,33,view,2026-03-04 17:11:01
252,474,cart,2025-08-01 03:56:59
252,443,purchase,2026-02-06 03:46:58
252,250,purchase,2026-03-09 05:13:04
253,443,cart,2026-02-19 09:01:39
253,454,view,2025-12-26 14:40:51
253,218,cart,2025-08-07 13:56:41
253,397,view,2026-02-01 05:17:48
253,311,purchase,2026-02-15 12:04:12
253,422,cart,2026-04-19 17:48:32
254,201,purchase,2025-10-13 09:11:35
254,480,purchase,2025-06-14 04:53:26
254,292,purchase,2025-07-30 21:43:00
254,274,purchase,2026-02-21 02:46:24
254,328,purchase,2026-02-23 20:34:23
254,402,view,2025-11-08 23:55:44
255,55,cart,2026-01-20 04:44:54
255,233,view,2025-06-03 06:37:29
255,449,view,2025-12-10 15:44:14
255,265,purchase,2025-08-02 20:22:20
255,202,purchase,2025-08-16 17:56:39
255,20,purchase,2025-06-13 18:40:11
255,198,purchase,2025-10-07 03:45:19
255,391,purchase,2025-10-28 04:51:09
255,492,view,2025-05-11 03:55:34
256,149,cart,2025-06-11 19:03:53
256,203,cart,2025-08-16 11:39:13
256,396,cart,2025-06-19 03:16:21
256,236,view,2025-05-04 09:59:09
257,150,purchase,2025-09-20 04:07:06
257,470,view,2025-12-12 19:22:35
257,353,purchase,2025-07-24 05:41:13
257,462,view,2025-05-04 14:35:54
257,237,purchase,2026-03-11 19:59:11
257,231,view,2025-11-16 14:00:03
257,369,purchase,2025-06-13 11:02:03
258,92,purchase,2025-05-01 06:15:10
258,480,purchase,2026-01-13 11:54:53
259,69,cart,2026-01-31 14:52:39
259,211,cart,2025-08-25 08:28:15
259,230,view,2025-05-19 08:28:33
259,91,cart,2026-04-18 22:13:14
259,302,purchase,2025-06-14 06:35:14
259,458,view,2025-06-11 15:07:08
259,451,cart,2026-01-31 03:12:43
259,46,cart,2026-04-09 12:33:01
259,165,purchase,2025-08-10 02:01:49
260,367,purchase,2025-07-19 01:47:54
260,63,view,2025-09-27 11:34:56
260,58,purchase,2025-09-03 11:57:11
261,324,cart,2025-06-09 06:58:41
261,43,purchase,2025-06-14 04:47:15
261,362,cart,2026-03-05 21:23:41
261,372,purchase,2026-02-03 04:29:53
261,313,view,2026-04-17 04:26:35
261,193,purchase,2026-03-27 08:04:09
261,194,view,2025-06-05 17:37:54
261,393,view,2025-12-23 04:46:28
262,289,purchase,2025-08-11 05:36:02
262,441,view,2026-02-20 02:04:01
262,83,view,2026-03-30 08:21:53
262,91,purchase,2026-01-23 19:12:43
262,26,cart,2025-07-12 07:59:35
262,157,cart,2026-03-28 18:47:01
263,147,purchase,2025-07-26 14:06:10
263,92,view,2026-03-10 03:07:01
263,460,view,2026-04-06 17:43:44
263,491,view,2025-11-23 13:37:50
263,1,purchase,2025-09-16 00:11:59
263,391,cart,2025-10-17 00:51:01
263,6,cart,2025-07-08 17:00:57
263,254,cart,2026-03-23 18:17:27
264,413,view,2025-10-25 03:58:54
264,311,cart,2026-03-31 20:29:58
264,121,view,2025-12-10 08:52:35
264,301,purchase,2025-08-09 20:42:21
264,243,cart,2026-03-04 02:16:17
264,209,cart,2025-05-01 23:53:56
264,40,purchase,2025-09-02 23:10:10
264,307,view,2025-05-22 15:52:16
264,125,purchase,2025-12-12 01:25:34
265,317,purchase,2025-07-14 14:12:57
265,285,view,2025-11-09 08:18:34
265,25,view,2025-10-11 15:56:49
265,75,view,2026-01-01 06:23:01
265,334,cart,2025-12-13 05:45:18
266,74,view,2025-07-19 21:06:49
267,429,purchase,2025-06-24 04:05:17
267,152,cart,2025-10-19 15:09:19
267,471,view,2026-01-17 12:37:47
267,25,view,2026-01-16 08:17:46
267,213,view,2025-05-22 03:50:06
267,82,purchase,2025-11-11 00:03:34
267,145,purchase,2025-07-18 17:02:56
267,338,purchase,2025-08-10 05:56:05
267,358,purchase,2026-01-04 19:41:29
267,293,purchase,2026-01-08 19:48:25
268,494,cart,2025-05-24 20:34:52
268,383,purchase,2025-04-28 04:06:42
268,184,view,2026-02-11 12:58:40
269,393,cart,2025-06-21 09:21:29
269,165,cart,2025-09-19 17:38:23
270,419,view,2025-09-19 12:34:54
270,388,cart,2025-07-20 23:10:38
270,431,purchase,2025-12-23 10:57:22
270,33,cart,2026-02-02 12:51:16
270,241,view,2026-02-11 13:47:47
270,62,purchase,2025-07-24 14:36:17
270,440,cart,2025-04-23 09:44:45
271,269,cart,2025-08-03 02:16:50
271,268,view,2026-02-20 01:03:22
271,356,view,2025-07-04 13:52:23
271,313,view,2025-07-16 17:06:53
271,55,purchase,2025-11-05 15:40:28
271,373,purchase,2025-11-29 23:14:47
272,44,cart,2025-10-22 15:03:40
272,370,purchase,2026-02-19 12:24:36
272,309,purchase,2025-06-03 07:08:55
272,147,cart,2025-05-16 06:04:53
272,311,cart,2025-12-06 22:18:31
272,132,purchase,2026-01-26 00:07:11
272,294,purchase,2025-11-25 17:20:14
272,181,view,2025-12-09 02:44:49
272,314,purchase,2025-06-18 18:28:42
273,266,purchase,2025-12-23 17:46:11
273,323,cart,2025-11-18 20:59:53
273,252,view,2025-06-01 07:35:02
273,452,purchase,2025-05-17 22:12:52
273,119,purchase,2025-11-02 11:03:49
273,148,view,2025-06-09 03:03:33
273,0,view,2026-03-09 16:29:57
273,12,cart,2025-08-30 10:34:10
274,377,view,2026-03-29 10:15:58
274,409,purchase,2025-12-04 07:01:02
275,211,view,2025-08-14 21:03:33
275,170,cart,2025-12-22 19:30:49
275,286,purchase,2026-01-18 21:39:39
275,108,view,2025-09-18 00:06:07
275,327,view,2025-05-26 16:48:26
275,353,cart,2026-01-08 17:12:23
275,130,view,2025-10-01 18:27:48
276,153,purchase,2025-08-15 11:48:02
276,281,cart,2026-01-29 05:17:13
276,392,view,2025-11-16 14:47:14
276,58,purchase,2025-12-28 00:18:44
276,170,cart,2026-03-02 14:43:46
277,370,purchase,2025-12-05 06:19:58
277,315,view,2026-02-01 05:35:24
277,426,view,2025-05-28 13:25:58
277,99,cart,2025-07-17 16:43:33
277,426,cart,2026-02-19 17:06:52
277,472,purchase,2025-06-11 04:08:36
277,245,cart,2025-10-11 06:13:45
278,330,view,2026-01-16 03:44:09
279,79,purchase,2026-02-02 06:54:10
279,235,purchase,2026-03-12 11:25:06
279,458,cart,2025-09-28 04:54:22
279,236,cart,2025-06-22 02:07:54
279,475,purchase,2025-11-08 23:42:35
279,28,purchase,2026-03-20 23:50:17
279,153,purchase,2025-04-29 16:58:28
279,371,purchase,2026-02-20 23:39:25
280,284,purchase,2026-04-03 22:04:35
280,9,view,2025-05-18 03:38:37
280,295,purchase,2025-07-04 12:51:27
280,169,cart,2026-02-05 00:52:05
280,33,view,2026-01-15 01:30:19
280,143,view,2025-08-17 11:05:15
281,192,purchase,2026-01-19 08:20:09
281,273,view,2025-05-30 20:34:52
281,292,purchase,2025-04-28 05:29:46
281,199,view,2025-11-01 13:58:24
281,304,view,2025-12-14 02:27:35
281,442,cart,2025-09-28 22:25:55
282,363,view,2025-11-18 03:20:48
282,139,cart,2026-01-11 10:47:48
282,44,cart,2026-01-04 22:30:12
282,449,view,2025-05-04 10:18:41
282,190,cart,2026-04-12 06:42:56
282,424,cart,2025-06-02 13:00:11
283,268,cart,2026-01-23 23:11:36
283,89,view,2025-12-08 01:00:06
283,191,view,2025-06-15 14:09:33
283,398,view,2026-04-11 09:37:12
284,227,purchase,2025-10-31 07:33:26
284,12,cart,2026-02-26 04:37:37
285,78,view,2026-03-27 16:03:25
285,174,cart,2025-07-06 13:19:23
285,375,purchase,2025-12-28 21:19:48
285,158,cart,2026-01-29 15:44:37
285,73,view,2026-03-27 14:11:21
285,420,purchase,2025-12-31 11:13:52
285,346,view,2026-04-06 00:49:58
285,105,purchase,2025-12-30 15:38:25
285,18,cart,2025-04-24 06:15:18
286,365,purchase,2026-02-06 15:43:04
286,59,view,2025-05-08 17:33:54
286,159,view,2025-06-29 00:12:21
286,351,purchase,2025-10-13 18:15:18
286,446,view,2025-09-12 19:17:49
286,170,cart,2025-10-31 22:00:21
286,455,view,2025-09-13 05:25:06
287,266,purchase,2025-07-03 16:39:46
287,381,cart,2025-11-23 18:18:35
288,295,cart,2025-12-25 15:37:07
289,164,view,2026-01-31 04:52:02
289,98,cart,2026-01-05 20:10:03
289,141,purchase,2025-04-30 17:40:49
289,163,cart,2025-06-26 12:11:47
290,139,view,2025-07-01 10:40:32
290,80,cart,2025-09-08 22:14:29
291,7,purchase,2025-07-07 22:43:10
291,286,purchase,2025-12-07 10:41:20
292,105,purchase,2025-11-16 06:06:10
292,179,purchase,2025-08-28 07:40:46
293,138,view,2025-07-26 15:36:04
293,482,purchase,2025-06-04 08:50:46
293,411,cart,2026-02-13 13:00:34
293,293,view,2025-07-17 03:23:50
293,87,view,2026-01-05 09:33:34
293,159,purchase,2025-05-01 02:13:13
294,276,cart,2025-12-01 10:09:09
294,25,view,2026-01-21 04:33:00
294,14,cart,2026-04-03 16:24:04
294,462,purchase,2026-01-12 07:50:13
294,25,view,2025-04-20 13:06:10
294,196,view,2025-11-17 18:11:01
295,218,cart,2025-09-01 10:18:57
295,91,purchase,2025-07-24 07:56:20
296,456,purchase,2025-12-14 20:25:52
296,322,purchase,2025-04-22 19:31:19
296,358,cart,2025-11-18 08:29:29
296,315,cart,2025-07-26 07:33:56
296,159,cart,2025-10-21 07:24:28
296,418,view,2025-08-12 22:57:41
296,365,purchase,2025-07-31 18:52:17
296,414,purchase,2025-05-03 18:41:39
296,40,cart,2026-02-28 09:30:10
296,290,view,2026-01-03 20:14:42
297,416,purchase,2026-03-27 21:14:17
297,239,view,2025-07-25 16:32:55
298,158,purchase,2025-09-17 21:20:28
298,329,purchase,2025-06-13 01:22:24
298,392,cart,2025-12-10 12:26:38
298,240,view,2025-06-21 20:03:27
298,485,view,2025-04-21 04:56:57
298,73,purchase,2026-03-25 06:41:01
298,132,cart,2025-06-16 12:50:33
298,200,view,2025-11-02 03:26:26
299,403,cart,2025-09-16 12:33:22
299,232,cart,2025-09-25 13:39:14
299,15,view,2025-11-19 00:09:53
299,243,view,2025-06-15 19:04:38
299,179,cart,2025-06-13 05:18:24
299,236,view,2026-01-31 15:52:23
300,393,cart,2025-06-09 12:20:56
300,309,purchase,2025-11-24 23:49:42
300,65,purchase,2025-04-23 18:52:14
300,52,cart,2025-08-16 05:03:25
300,418,purchase,2025-05-16 22:52:17
301,166,purchase,2025-07-20 23:19:01
301,332,view,2026-02-04 14:16:30
302,272,cart,2025-06-24 12:10:27
302,205,purchase,2026-02-13 09:05:10
302,211,view,2025-12-31 02:17:49
302,317,view,2026-01-28 15:23:33
302,280,view,2026-02-07 15:19:26
303,196,view,2026-03-27 12:22:18
303,174,view,2026-03-31 20:25:44
303,416,purchase,2025-06-18 05:26:24
303,302,cart,2025-09-25 12:02:08
303,401,cart,2026-01-04 22:57:58
303,290,cart,2026-01-09 15:38:58
303,278,purchase,2025-07-09 07:23:32
303,120,view,2025-06-01 20:45:34
304,378,purchase,2025-12-21 21:42:46
304,293,cart,2026-03-08 12:34:53
305,303,purchase,2025-07-02 15:26:15
305,237,cart,2025-05-21 18:46:32
306,49,cart,2025-05-28 07:14:41
306,90,cart,2026-02-22 11:56:42
306,489,cart,2025-05-29 06:57:59
306,35,purchase,2025-08-25 18:28:47
306,55,purchase,2025-07-08 18:22:29
306,416,purchase,2025-12-04 04:59:55
306,394,cart,2025-11-03 18:25:16
306,167,cart,2025-05-02 19:25:29
306,330,purchase,2026-01-06 13:45:46
307,46,view,2025-12-15 12:58:18
308,454,purchase,2025-06-22 12:31:54
308,462,purchase,2025-10-01 03:09:49
308,414,view,2025-07-29 10:36:04
309,338,view,2026-02-25 05:12:16
309,231,purchase,2025-09-06 01:22:37
309,149,cart,2025-11-12 07:01:24
310,295,cart,2026-01-20 14:50:38
310,100,view,2025-10-08 05:40:25
310,348,cart,2025-11-14 21:33:26
310,153,purchase,2025-07-31 15:29:25
310,406,purchase,2025-09-15 03:42:55
310,155,cart,2026-03-16 00:08:20
310,367,cart,2025-05-05 03:36:17
310,45,purchase,2026-02-12 14:36:00
310,4,purchase,2025-08-09 08:14:28
310,261,cart,2025-11-16 08:26:30
311,436,cart,2026-01-25 22:57:39
311,31,cart,2026-02-24 08:06:35
311,461,purchase,2025-09-16 20:07:27
312,0,purchase,2025-11-09 00:14:19
313,420,cart,2025-06-20 22:37:44
313,56,cart,2026-03-01 08:51:51
313,443,view,2025-07-29 07:55:31
313,120,cart,2026-03-07 14:47:51
313,359,purchase,2025-08-25 08:33:29
313,201,purchase,2025-08-17 05:15:23
313,162,purchase,2025-04-25 11:40:14
313,195,cart,2026-03-26 18:20:50
313,195,cart,2025-12-15 05:13:42
314,108,purchase,2025-10-01 23:33:13
314,88,cart,2026-03-25 07:43:37
314,71,view,2025-12-26 05:23:07
314,284,cart,2025-07-28 13:38:05
314,431,cart,2025-09-14 09:09:00
314,430,cart,2025-10-30 16:02:29
314,78,cart,2025-09-26 14:56:38
314,446,purchase,2025-05-14 00:26:59
314,64,view,2026-03-29 23:45:39
315,36,purchase,2025-10-12 12:34:22
316,73,purchase,2025-09-14 19:24:57
317,336,cart,2025-06-12 03:45:54
317,499,view,2026-04-09 14:58:42
317,43,view,2026-02-17 23:47:54
317,328,cart,2025-04-26 04:28:41
317,440,cart,2025-11-04 01:52:31
317,457,purchase,2025-12-07 21:58:04
317,309,cart,2025-05-30 01:10:03
317,319,view,2025-06-19 08:09:00
318,260,cart,2025-09-21 23:38:12
318,282,cart,2025-12-26 20:33:56
318,196,cart,2025-07-12 12:16:28
318,115,view,2026-04-09 22:46:27
318,217,purchase,2025-08-02 07:18:51
318,3,purchase,2026-03-26 00:41:35
318,255,purchase,2025-08-20 14:08:23
318,121,purchase,2025-05-15 11:10:35
319,137,cart,2025-09-28 05:59:56
319,474,purchase,2025-05-21 13:52:13
319,295,cart,2026-01-28 01:05:30
319,17,view,2025-07-27 04:56:16
319,290,cart,2025-07-20 07:00:48
319,360,cart,2025-08-16 08:55:40
319,57,purchase,2025-09-09 07:56:49
319,246,purchase,2025-10-27 08:49:42
319,40,view,2026-04-16 04:56:23
320,439,cart,2026-03-08 00:18:19
320,238,purchase,2026-03-15 06:41:59
320,40,purchase,2025-06-30 03:37:37
320,455,purchase,2025-10-02 19:29:43
320,45,view,2025-08-21 12:29:30
320,241,purchase,2025-08-13 23:12:06
320,379,purchase,2025-11-02 18:06:18
320,491,purchase,2026-01-07 00:05:12
320,39,purchase,2025-06-16 12:18:13
321,408,purchase,2026-04-09 14:15:04
321,159,purchase,2025-11-27 19:40:01
321,27,cart,2025-06-07 17:03:35
321,273,view,2025-06-22 02:36:58
321,240,cart,2026-02-20 03:34:16
321,262,cart,2026-04-10 00:13:55
321,293,purchase,2026-02-09 21:46:10
321,169,cart,2026-01-26 07:34:47
321,180,cart,2025-08-09 04:01:56
322,85,view,2025-06-16 17:42:50
322,355,purchase,2025-12-08 14:26:06
322,383,cart,2026-03-04 21:18:56
322,372,purchase,2025-09-25 05:29:07
322,133,view,2025-05-01 16:51:34
323,296,view,2026-02-23 03:44:33
323,293,view,2025-10-26 22:41:16
323,336,cart,2025-10-27 04:43:08
323,414,purchase,2025-10-15 16:50:28
323,319,view,2025-05-30 09:40:24
323,146,cart,2026-02-18 13:34:29
323,42,view,2025-10-30 23:06:12
323,258,view,2026-02-02 08:00:07
324,129,view,2025-06-18 04:59:38
324,315,cart,2025-08-20 19:55:21
324,140,cart,2025-11-03 04:28:31
324,7,purchase,2025-10-30 12:53:03
324,57,purchase,2025-04-23 22:43:36
325,465,purchase,2025-12-27 16:56:36
325,378,view,2026-04-17 21:23:57
325,337,cart,2025-09-19 08:05:08
326,413,view,2025-12-18 06:42:10
326,133,purchase,2025-08-18 18:08:31
326,120,cart,2025-05-15 15:57:18
326,92,purchase,2025-05-31 06:11:34
326,441,view,2026-04-04 03:37:54
326,175,view,2025-08-02 22:09:05
327,304,view,2025-08-09 05:04:43
327,428,cart,2026-04-05 18:30:23
327,385,cart,2026-02-04 11:19:23
328,121,purchase,2025-05-16 00:22:29
328,225,purchase,2025-06-19 21:54:19
328,326,view,2025-09-29 06:43:48
328,107,purchase,2026-01-03 23:49:37
328,375,cart,2025-07-20 16:46:42
328,27,purchase,2025-08-29 14:34:41
328,135,view,2025-10-03 19:40:00
329,85,cart,2025-10-07 22:34:08
330,243,cart,2025-09-27 01:41:14
330,243,purchase,2025-07-28 11:54:10
330,485,purchase,2025-10-20 19:30:12
330,119,cart,2025-04-26 11:53:09
330,349,purchase,2025-12-28 21:17:28
330,199,cart,2025-05-10 08:40:07
330,134,view,2025-06-22 14:35:53
331,445,cart,2025-12-05 01:24:05
331,6,cart,2025-11-27 07:36:44
331,474,cart,2025-10-23 06:53:24
331,195,purchase,2025-08-19 11:14:23
331,161,purchase,2026-01-08 09:13:49
331,349,view,2026-01-04 12:31:13
331,49,purchase,2025-08-27 12:04:10
331,326,cart,2025-06-28 14:27:41
331,489,cart,2026-02-11 20:14:02
332,470,purchase,2025-09-07 11:32:27
332,439,cart,2025-08-23 16:19:08
332,171,cart,2025-07-31 02:02:42
332,136,view,2025-07-17 15:21:28
332,130,purchase,2025-07-18 03:28:00
332,299,cart,2026-04-03 03:45:31
332,236,purchase,2026-03-27 15:55:44
332,383,view,2026-01-12 02:51:29
332,375,purchase,2025-10-15 14:55:39
332,301,view,2025-11-26 19:43:17
333,172,purchase,2025-06-30 21:15:11
333,353,view,2025-04-26 10:30:00
333,160,purchase,2025-07-03 03:13:33
333,5,purchase,2025-06-19 19:44:07
333,4,view,2026-03-14 10:31:36
333,6,cart,2025-11-04 21:24:29
333,50,purchase,2026-04-02 06:24:24
333,53,purchase,2025-10-01 02:55:13
333,228,cart,2025-04-19 15:58:25
334,371,cart,2025-11-25 12:36:40
334,128,view,2025-11-15 12:10:13
334,17,view,2025-09-22 22:15:38
334,317,view,2026-03-18 07:41:50
335,480,purchase,2025-07-27 03:18:27
336,486,purchase,2026-02-28 23:38:50
336,326,view,2025-09-15 13:34:29
336,362,view,2026-03-08 08:59:07
336,44,purchase,2025-10-15 16:54:19
337,192,purchase,2025-11-08 20:24:52
337,391,purchase,2026-01-28 06:08:46
337,289,view,2025-07-14 12:48:09
338,356,view,2025-05-24 00:59:44
338,129,cart,2025-05-18 20:16:53
339,338,view,2025-11-26 09:18:50
339,327,cart,2026-01-22 13:36:56
339,472,cart,2025-05-02 04:03:38
339,393,cart,2025-11-01 22:03:01
339,354,purchase,2026-02-26 07:54:32
339,394,cart,2026-02-19 02:52:36
339,131,view,2026-03-22 12:43:35
339,399,view,2026-02-01 00:40:59
340,397,view,2025-06-08 23:26:53
340,195,cart,2025-07-23 21:42:19
340,170,view,2025-09-19 02:19:19
340,132,cart,2025-06-24 21:56:03
340,91,cart,2025-12-06 01:39:42
341,251,view,2025-12-31 11:09:05
341,312,cart,2025-10-19 14:12:28
342,330,cart,2025-09-12 11:58:20
342,55,view,2025-12-06 07:52:56
342,276,cart,2025-10-15 21:29:52
343,314,purchase,2025-07-09 04:45:19
343,54,cart,2025-05-07 08:37:41
343,366,cart,2026-01-16 05:44:20
343,52,view,2025-06-19 20:37:55
344,36,purchase,2026-04-17 03:04:01
344,372,cart,2025-09-15 04:08:17
345,9,cart,2025-11-15 18:08:38
345,76,purchase,2025-11-17 03:00:57
345,327,view,2025-07-15 17:54:34
345,477,view,2026-01-17 00:21:22
345,340,cart,2025-10-06 05:42:12
345,136,view,2025-06-02 11:50:46
345,358,cart,2026-01-20 23:10:48
345,463,cart,2025-08-10 02:27:52
346,1,purchase,2025-11-01 21:22:19
346,362,cart,2026-01-26 12:23:42
346,244,cart,2025-06-25 05:49:27
346,206,purchase,2025-06-24 08:48:10
346,399,view,2025-04-27 19:14:48
346,276,view,2025-04-20 06:55:28
346,1,cart,2025-06-20 22:26:24
346,488,purchase,2025-04-30 23:03:25
346,418,cart,2026-02-08 01:30:55
346,62,purchase,2025-04-23 11:47:08
347,478,cart,2025-10-01 03:12:23
347,170,purchase,2025-12-23 20:46:53
347,155,cart,2025-07-21 22:18:42
347,28,purchase,2026-04-10 19:19:14
347,490,purchase,2026-03-24 14:54:36
347,46,cart,2025-12-01 19:48:17
347,273,cart,2025-06-25 03:53:30
347,41,cart,2025-10-09 18:05:01
347,389,cart,2025-05-01 09:30:45
348,90,purchase,2025-10-12 21:27:46
348,20,cart,2026-03-03 17:28:57
348,338,view,2026-03-23 10:19:27
348,153,purchase,2025-09-03 00:17:00
349,458,view,2026-01-11 03:08:55
349,322,purchase,2026-01-26 02:42:45
349,183,cart,2025-08-12 20:42:31
349,43,purchase,2025-08-13 04:32:55
349,224,purchase,2025-10-18 02:03:14
349,97,view,2025-12-31 05:59:23
349,18,view,2026-03-05 04:37:48
350,368,purchase,2025-11-11 19:23:26
351,250,cart,2025-09-24 06:44:07
351,32,purchase,2026-03-02 04:29:11
351,329,cart,2025-09-18 16:29:59
351,255,purchase,2025-10-20 18:46:22
352,494,view,2025-08-31 16:06:22
352,18,cart,2025-10-21 16:19:38
352,28,cart,2026-02-07 20:48:46
352,403,purchase,2025-08-08 16:32:11
352,21,cart,2026-02-28 03:46:49
352,60,view,2025-07-03 19:52:15
352,413,purchase,2025-11-18 18:14:08
352,341,purchase,2025-06-07 11:54:45
353,481,purchase,2025-09-15 07:20:50
353,445,purchase,2026-01-23 05:55:43
353,76,purchase,2025-10-05 13:46:16
353,296,view,2025-09-30 09:13:23
353,473,view,2026-03-22 22:00:00
353,18,purchase,2025-04-21 21:04:00
353,72,cart,2025-06-04 04:23:05
353,334,view,2025-10-24 04:03:19
354,464,purchase,2025-06-28 14:32:53
354,23,view,2025-06-18 01:21:28
354,359,purchase,2025-11-17 23:54:43
354,66,view,2025-07-04 09:31:00
354,88,purchase,2025-09-17 00:32:16
354,25,cart,2025-08-20 09:00:03
354,420,view,2025-10-26 16:07:17
354,233,purchase,2025-08-22 18:52:48
355,427,purchase,2026-04-05 01:44:13
355,32,view,2025-05-06 03:27:11
355,58,cart,2025-06-13 13:58:20
356,409,purchase,2025-11-23 02:46:43
356,112,view,2025-12-10 09:51:55
356,411,view,2025-05-21 14:34:09
356,218,cart,2025-12-08 21:09:33
356,415,purchase,2026-02-10 02:52:41
356,347,cart,2025-08-20 06:22:40
356,166,view,2025-05-23 02:38:32
356,499,purchase,2025-05-29 03:11:48
356,294,purchase,2026-01-08 17:11:00
356,70,cart,2025-12-14 06:23:14
357,391,view,2025-07-26 17:46:35
357,303,view,2026-03-30 07:20:27
357,171,view,2026-04-03 17:55:25
357,61,cart,2026-02-26 19:50:13
358,387,cart,2026-02-01 10:25:57
358,86,purchase,2025-09-19 03:08:21
358,189,purchase,2025-05-25 21:37:14
359,224,view,2025-09-25 10:24:10
359,473,purchase,2025-05-22 16:16:06
359,20,view,2025-04-25 19:12:03
360,405,purchase,2025-09-16 21:41:46
360,313,cart,2025-09-25 22:45:48
361,8,cart,2025-09-23 00:34:34
361,41,view,2025-06-23 18:57:25
361,3,view,2025-06-20 06:15:06
362,361,purchase,2026-01-26 00:30:51
362,303,cart,2025-05-02 01:53:06
363,355,cart,2025-04-26 08:15:05
363,354,view,2025-05-28 12:33:17
363,105,view,2026-03-08 04:47:34
363,327,cart,2026-03-09 16:01:31
363,267,cart,2025-12-07 01:42:19
363,210,view,2026-02-04 01:37:04
363,480,view,2025-07-05 07:30:19
364,354,view,2026-03-04 03:57:14
